request_date,blood_group,hospital_id,units_requested,request_count,avg_urgency_score,day_of_week,month,week_of_year,blood_group_enc,lag_1_units,lag_7_units,rolling_7d_mean
2025-07-11,B+,HOS012,4,1,1.0,4,7,28,2,4.0,0.0,4.0
2025-07-26,B+,HOS012,6,1,2.0,5,7,30,2,4.0,0.0,4.0
2025-08-02,B+,HOS012,6,1,2.0,5,8,31,2,6.0,0.0,4.4
2025-08-07,B+,HOS012,5,1,2.0,3,8,32,2,6.0,0.0,4.666666666666667
2025-08-24,B+,HOS012,1,1,0.0,6,8,34,2,5.0,2.0,4.714285714285714
2025-08-26,B+,HOS012,1,1,0.0,1,8,35,2,1.0,6.0,4.571428571428571
2025-08-29,B+,HOS012,4,1,1.0,4,8,35,2,1.0,4.0,3.857142857142857
2025-10-04,B+,HOS012,1,1,0.0,5,10,40,2,4.0,4.0,3.857142857142857
2025-10-17,B+,HOS012,7,1,2.0,4,10,42,2,1.0,6.0,3.4285714285714284
2025-10-25,B+,HOS012,5,1,2.0,5,10,43,2,7.0,6.0,3.5714285714285716
2025-10-29,B+,HOS012,7,1,2.0,2,10,44,2,5.0,5.0,3.4285714285714284
2025-11-01,B+,HOS012,4,1,1.0,5,11,44,2,7.0,1.0,3.7142857142857144
2025-11-28,B+,HOS012,14,1,3.0,4,11,48,2,4.0,1.0,4.142857142857143
2026-01-08,B+,HOS012,3,1,1.0,3,1,2,2,14.0,4.0,6.0
2026-01-23,B+,HOS012,8,1,2.0,4,1,4,2,3.0,1.0,5.857142857142857
2026-02-01,B+,HOS012,2,1,0.0,6,2,5,2,8.0,7.0,6.857142857142857
2026-03-20,B+,HOS012,4,1,1.0,4,3,12,2,2.0,5.0,6.142857142857143
2026-03-28,B+,HOS012,5,1,2.0,5,3,13,2,4.0,7.0,6.0
2026-04-20,B+,HOS012,2,1,0.0,0,4,17,2,5.0,4.0,5.714285714285714
2026-04-24,B+,HOS012,4,1,1.0,4,4,17,2,2.0,14.0,5.428571428571429
2026-04-26,B+,HOS012,2,1,0.0,6,4,17,2,4.0,3.0,4.0
2026-04-27,B+,HOS012,2,1,0.0,0,4,18,2,2.0,8.0,3.857142857142857
2026-05-02,B+,HOS012,5,1,2.0,5,5,18,2,2.0,2.0,3.0
2025-05-21,B+,HOS013,1,1,0.0,2,5,21,2,0.0,0.0,0.0
2025-06-07,B+,HOS013,3,1,1.0,5,6,23,2,1.0,0.0,1.0
2025-06-09,B+,HOS013,1,1,0.0,0,6,24,2,3.0,0.0,2.0
2025-06-29,B+,HOS013,7,2,1.0,6,6,26,2,1.0,0.0,1.6666666666666667
2025-07-19,B+,HOS013,4,1,2.0,5,7,29,2,7.0,0.0,3.0
2025-08-05,B+,HOS013,2,1,1.0,1,8,32,2,4.0,0.0,3.2
2025-08-10,B+,HOS013,4,1,1.0,6,8,32,2,2.0,0.0,3.0
2025-08-11,B+,HOS013,1,1,0.0,0,8,33,2,4.0,1.0,3.142857142857143
2025-08-14,B+,HOS013,7,2,1.5,3,8,33,2,1.0,3.0,3.142857142857143
2025-09-03,B+,HOS013,6,1,2.0,2,9,36,2,7.0,1.0,3.7142857142857144
2025-09-12,B+,HOS013,8,1,3.0,4,9,37,2,6.0,7.0,4.428571428571429
2025-09-14,B+,HOS013,2,1,1.0,6,9,37,2,8.0,4.0,4.571428571428571
2025-09-16,B+,HOS013,1,1,0.0,1,9,38,2,2.0,2.0,4.285714285714286
2025-10-06,B+,HOS013,3,1,1.0,0,10,41,2,1.0,4.0,4.142857142857143
2025-10-25,B+,HOS013,3,1,1.0,5,10,43,2,3.0,1.0,4.0
2025-11-01,B+,HOS013,6,1,2.0,5,11,44,2,3.0,7.0,4.285714285714286
2025-11-08,B+,HOS013,1,1,0.0,5,11,45,2,6.0,6.0,4.142857142857143
2025-11-11,B+,HOS013,5,1,2.0,1,11,46,2,1.0,8.0,3.4285714285714284
2025-12-20,B+,HOS013,6,1,2.0,5,12,51,2,5.0,2.0,3.0
2026-01-26,B+,HOS013,3,1,1.0,0,1,5,2,6.0,1.0,3.5714285714285716
2026-02-21,B+,HOS013,10,1,3.0,5,2,8,2,3.0,3.0,3.857142857142857
2026-02-26,B+,HOS013,1,1,0.0,3,2,9,2,10.0,3.0,4.857142857142857
2026-03-14,B+,HOS013,7,1,2.0,5,3,11,2,1.0,6.0,4.571428571428571
2026-04-11,B+,HOS013,2,1,0.0,5,4,15,2,7.0,1.0,4.714285714285714
2025-05-28,B+,HOS014,6,1,2.0,2,5,22,2,0.0,0.0,0.0
2025-06-17,B+,HOS014,2,1,1.0,1,6,25,2,6.0,0.0,6.0
2025-06-25,B+,HOS014,2,1,0.0,2,6,26,2,2.0,0.0,4.0
2025-07-24,B+,HOS014,4,1,1.0,3,7,30,2,2.0,0.0,3.3333333333333335
2025-09-13,B+,HOS014,2,1,0.0,5,9,37,2,4.0,0.0,3.5
2025-10-12,B+,HOS014,4,1,1.0,6,10,41,2,2.0,0.0,3.2
2025-10-27,B+,HOS014,11,1,3.0,0,10,44,2,4.0,0.0,3.3333333333333335
2025-11-01,B+,HOS014,1,1,0.0,5,11,44,2,11.0,6.0,4.428571428571429
2025-11-03,B+,HOS014,5,1,2.0,0,11,45,2,1.0,2.0,3.7142857142857144
2025-11-11,B+,HOS014,4,1,1.0,1,11,46,2,5.0,2.0,4.142857142857143
2025-11-30,B+,HOS014,4,1,2.0,6,11,48,2,4.0,4.0,4.428571428571429
2025-12-08,B+,HOS014,3,1,1.0,0,12,50,2,4.0,2.0,4.428571428571429
2025-12-24,B+,HOS014,2,1,1.0,2,12,52,2,3.0,4.0,4.571428571428571
2025-12-25,B+,HOS014,2,1,1.0,3,12,52,2,2.0,11.0,4.285714285714286
2026-01-05,B+,HOS014,2,1,1.0,0,1,2,2,2.0,1.0,3.0
2026-01-15,B+,HOS014,2,1,1.0,3,1,3,2,2.0,5.0,3.142857142857143
2026-02-23,B+,HOS014,6,1,2.0,0,2,9,2,2.0,4.0,2.7142857142857144
2026-03-26,B+,HOS014,2,1,1.0,3,3,13,2,6.0,4.0,3.0
2026-04-02,B+,HOS014,4,1,2.0,3,4,14,2,2.0,3.0,2.7142857142857144
2025-05-07,B+,HOS015,2,1,1.0,2,5,19,2,0.0,0.0,0.0
2025-05-31,B+,HOS015,1,1,0.0,5,5,22,2,2.0,0.0,2.0
2025-07-07,B+,HOS015,4,1,2.0,0,7,28,2,1.0,0.0,1.5
2025-09-06,B+,HOS015,4,1,1.0,5,9,36,2,4.0,0.0,2.3333333333333335
2025-09-24,B+,HOS015,6,1,2.0,2,9,39,2,4.0,0.0,2.75
2025-10-29,B+,HOS015,2,1,1.0,2,10,44,2,6.0,0.0,3.4
2025-11-04,B+,HOS015,3,1,1.0,1,11,45,2,2.0,0.0,3.1666666666666665
2025-11-24,B+,HOS015,2,1,0.0,0,11,48,2,3.0,2.0,3.142857142857143
2025-12-15,B+,HOS015,4,1,2.0,0,12,51,2,2.0,1.0,3.142857142857143
2026-02-02,B+,HOS015,2,1,0.0,0,2,6,2,4.0,4.0,3.5714285714285716
2026-02-05,B+,HOS015,4,1,1.0,3,2,6,2,2.0,4.0,3.2857142857142856
2026-03-17,B+,HOS015,1,1,0.0,1,3,12,2,4.0,6.0,3.2857142857142856
2026-04-05,B+,HOS015,5,1,2.0,6,4,14,2,1.0,2.0,2.5714285714285716
2026-04-17,B+,HOS015,4,1,2.0,4,4,16,2,5.0,3.0,3.0
2026-04-21,B+,HOS015,3,1,1.0,1,4,17,2,4.0,2.0,3.142857142857143
2025-06-09,B+,HOS016,8,1,2.0,0,6,24,2,0.0,0.0,0.0
2025-06-16,B+,HOS016,2,1,1.0,0,6,25,2,8.0,0.0,8.0
2025-07-07,B+,HOS016,1,1,0.0,0,7,28,2,2.0,0.0,5.0
2025-07-15,B+,HOS016,2,1,0.0,1,7,29,2,1.0,0.0,3.6666666666666665
2025-07-19,B+,HOS016,1,1,0.0,5,7,29,2,2.0,0.0,3.25
2025-07-23,B+,HOS016,4,1,1.0,2,7,30,2,1.0,0.0,2.8
2025-09-15,B+,HOS016,2,1,0.0,0,9,38,2,4.0,0.0,3.0
2025-09-21,B+,HOS016,3,1,1.0,6,9,38,2,2.0,8.0,2.857142857142857
2025-09-25,B+,HOS016,4,1,1.0,3,9,39,2,3.0,2.0,2.142857142857143
2025-10-29,B+,HOS016,4,1,1.0,2,10,44,2,4.0,1.0,2.4285714285714284
2025-11-17,B+,HOS016,1,1,0.0,0,11,47,2,4.0,2.0,2.857142857142857
2025-11-21,B+,HOS016,2,1,0.0,4,11,47,2,1.0,1.0,2.7142857142857144
2025-12-20,B+,HOS016,5,1,2.0,5,12,51,2,2.0,4.0,2.857142857142857
2026-02-06,B+,HOS016,2,1,0.0,4,2,6,2,5.0,2.0,3.0
2026-02-11,B+,HOS016,7,1,2.0,2,2,7,2,2.0,3.0,3.0
2026-02-13,B+,HOS016,1,1,0.0,4,2,7,2,7.0,4.0,3.5714285714285716
2025-05-18,B+,HOS017,3,1,1.0,6,5,20,2,0.0,0.0,0.0
2025-05-21,B+,HOS017,1,1,0.0,2,5,21,2,3.0,0.0,3.0
2025-05-28,B+,HOS017,3,1,1.0,2,5,22,2,1.0,0.0,2.0
2025-06-02,B+,HOS017,1,1,0.0,0,6,23,2,3.0,0.0,2.3333333333333335
2025-06-03,B+,HOS017,3,1,1.0,1,6,23,2,1.0,0.0,2.0
2025-06-16,B+,HOS017,1,1,0.0,0,6,25,2,3.0,0.0,2.2
2025-06-21,B+,HOS017,2,1,1.0,5,6,25,2,1.0,0.0,2.0
2025-07-01,B+,HOS017,2,1,0.0,1,7,27,2,2.0,3.0,2.0
2025-07-14,B+,HOS017,1,1,0.0,0,7,29,2,2.0,1.0,1.8571428571428572
2025-07-31,B+,HOS017,1,1,0.0,3,7,31,2,1.0,3.0,1.8571428571428572
2025-09-04,B+,HOS017,1,1,0.0,3,9,36,2,1.0,1.0,1.5714285714285714
2025-10-06,B+,HOS017,2,1,0.0,0,10,41,2,1.0,3.0,1.5714285714285714
2025-10-14,B+,HOS017,12,1,3.0,1,10,42,2,2.0,1.0,1.4285714285714286
2025-10-18,B+,HOS017,2,1,0.0,5,10,42,2,12.0,2.0,3.0
2025-11-23,B+,HOS017,3,1,1.0,6,11,47,2,2.0,2.0,3.0
2025-11-26,B+,HOS017,7,1,2.0,2,11,48,2,3.0,1.0,3.142857142857143
2025-12-02,B+,HOS017,4,1,1.0,1,12,49,2,7.0,1.0,4.0
2025-12-13,B+,HOS017,3,1,1.0,5,12,50,2,4.0,1.0,4.428571428571429
2025-12-23,B+,HOS017,2,1,1.0,1,12,52,2,3.0,2.0,4.714285714285714
2026-01-09,B+,HOS017,8,1,2.0,4,1,2,2,2.0,12.0,4.714285714285714
2026-01-26,B+,HOS017,2,1,0.0,0,1,5,2,8.0,2.0,4.142857142857143
2026-02-07,B+,HOS017,4,1,1.0,5,2,6,2,2.0,3.0,4.142857142857143
2026-03-18,B+,HOS017,9,1,3.0,2,3,12,2,4.0,7.0,4.285714285714286
2026-04-01,B+,HOS017,2,1,0.0,2,4,14,2,9.0,4.0,4.571428571428571
2026-04-06,B+,HOS017,2,1,0.0,0,4,15,2,2.0,3.0,4.285714285714286
2026-04-12,B+,HOS017,2,1,0.0,6,4,15,2,2.0,2.0,4.142857142857143
2026-04-14,B+,HOS017,3,1,1.0,1,4,16,2,2.0,8.0,4.142857142857143
2026-05-01,B+,HOS017,2,1,0.0,4,5,18,2,3.0,2.0,3.4285714285714284
2025-06-16,B+,HOS018,1,1,0.0,0,6,25,2,0.0,0.0,0.0
2025-08-12,B+,HOS018,4,1,1.0,1,8,33,2,1.0,0.0,1.0
2025-08-27,B+,HOS018,1,1,0.0,2,8,35,2,4.0,0.0,2.5
2025-09-11,B+,HOS018,1,1,0.0,3,9,37,2,1.0,0.0,2.0
2025-09-13,B+,HOS018,8,1,3.0,5,9,37,2,1.0,0.0,1.75
2025-09-23,B+,HOS018,3,1,1.0,1,9,39,2,8.0,0.0,3.0
2025-10-06,B+,HOS018,4,1,1.0,0,10,41,2,3.0,0.0,3.0
2025-10-14,B+,HOS018,15,1,3.0,1,10,42,2,4.0,1.0,3.142857142857143
2025-10-24,B+,HOS018,4,1,2.0,4,10,43,2,15.0,4.0,5.142857142857143
2025-11-04,B+,HOS018,3,1,1.0,1,11,45,2,4.0,1.0,5.142857142857143
2025-11-08,B+,HOS018,8,1,2.0,5,11,45,2,3.0,1.0,5.428571428571429
2025-11-23,B+,HOS018,6,1,3.0,6,11,47,2,8.0,8.0,6.428571428571429
2025-12-31,B+,HOS018,2,1,1.0,2,12,1,2,6.0,3.0,6.142857142857143
2026-01-09,B+,HOS018,9,2,1.0,4,1,2,2,2.0,4.0,6.0
2026-01-12,B+,HOS018,4,1,1.0,0,1,3,2,9.0,15.0,6.714285714285714
2026-01-19,B+,HOS018,7,1,2.0,0,1,4,2,4.0,4.0,5.142857142857143
2026-02-16,B+,HOS018,4,1,1.0,0,2,8,2,7.0,3.0,5.571428571428571
2025-05-28,B+,HOS019,8,1,2.0,2,5,22,2,0.0,0.0,0.0
2025-07-23,B+,HOS019,2,1,1.0,2,7,30,2,8.0,0.0,8.0
2025-08-22,B+,HOS019,2,1,1.0,4,8,34,2,2.0,0.0,5.0
2025-08-24,B+,HOS019,1,1,0.0,6,8,34,2,2.0,0.0,4.0
2025-09-01,B+,HOS019,1,1,0.0,0,9,36,2,1.0,0.0,3.25
2025-09-16,B+,HOS019,8,1,2.0,1,9,38,2,1.0,0.0,2.8
2025-10-08,B+,HOS019,5,1,2.0,2,10,41,2,8.0,0.0,3.6666666666666665
2025-10-16,B+,HOS019,3,2,0.5,3,10,42,2,5.0,8.0,3.857142857142857
2025-10-31,B+,HOS019,2,1,0.0,4,10,44,2,3.0,2.0,3.142857142857143
2025-11-15,B+,HOS019,8,1,2.0,5,11,46,2,2.0,2.0,3.142857142857143
2025-11-21,B+,HOS019,2,1,0.0,4,11,47,2,8.0,1.0,4.0
2025-11-26,B+,HOS019,2,1,1.0,2,11,48,2,2.0,1.0,4.142857142857143
2025-12-12,B+,HOS019,6,1,2.0,4,12,50,2,2.0,8.0,4.285714285714286
2025-12-23,B+,HOS019,2,1,0.0,1,12,52,2,6.0,5.0,4.0
2026-01-01,B+,HOS019,4,1,1.0,3,1,1,2,2.0,3.0,3.5714285714285716
2026-01-04,B+,HOS019,1,1,0.0,6,1,1,2,4.0,2.0,3.7142857142857144
2026-01-21,B+,HOS019,6,1,2.0,2,1,4,2,1.0,8.0,3.5714285714285716
2026-02-02,B+,HOS019,2,1,0.0,0,2,6,2,6.0,2.0,3.2857142857142856
2026-02-09,B+,HOS019,2,1,0.0,0,2,7,2,2.0,2.0,3.2857142857142856
2026-02-10,B+,HOS019,2,1,1.0,1,2,7,2,2.0,6.0,3.2857142857142856
2026-04-04,B+,HOS019,2,1,0.0,5,4,14,2,2.0,2.0,2.7142857142857144
2026-04-13,B+,HOS019,3,1,1.0,0,4,16,2,2.0,4.0,2.7142857142857144
2026-04-26,B+,HOS019,3,1,1.0,6,4,17,2,3.0,1.0,2.5714285714285716
2026-04-27,B+,HOS019,7,1,2.0,0,4,18,2,3.0,6.0,2.857142857142857
2025-06-20,B+,HOS020,1,1,0.0,4,6,25,2,0.0,0.0,0.0
2025-06-28,B+,HOS020,4,1,2.0,5,6,26,2,1.0,0.0,1.0
2025-07-14,B+,HOS020,3,1,1.0,0,7,29,2,4.0,0.0,2.5
2025-07-24,B+,HOS020,2,1,0.0,3,7,30,2,3.0,0.0,2.6666666666666665
2025-08-09,B+,HOS020,3,1,1.0,5,8,32,2,2.0,0.0,2.5
2025-08-16,B+,HOS020,1,1,0.0,5,8,33,2,3.0,0.0,2.6
2025-08-18,B+,HOS020,2,1,0.0,0,8,34,2,1.0,0.0,2.3333333333333335
2025-10-11,B+,HOS020,2,1,0.0,5,10,41,2,2.0,1.0,2.2857142857142856
2025-10-17,B+,HOS020,4,1,2.0,4,10,42,2,2.0,4.0,2.4285714285714284
2025-10-23,B+,HOS020,2,1,1.0,3,10,43,2,4.0,3.0,2.4285714285714284
2026-01-08,B+,HOS020,2,1,0.0,3,1,2,2,2.0,2.0,2.2857142857142856
2026-01-09,B+,HOS020,1,1,0.0,4,1,2,2,2.0,3.0,2.2857142857142856
2026-02-16,B+,HOS020,1,1,0.0,0,2,8,2,1.0,1.0,2.0
2026-02-20,B+,HOS020,5,1,2.0,4,2,8,2,1.0,2.0,2.0
2026-02-28,B+,HOS020,4,1,1.0,5,2,9,2,5.0,2.0,2.4285714285714284
2026-03-19,B+,HOS020,2,1,1.0,3,3,12,2,4.0,4.0,2.7142857142857144
2026-03-27,B+,HOS020,2,1,1.0,4,3,13,2,2.0,2.0,2.4285714285714284
2026-04-27,B+,HOS020,2,1,1.0,0,4,18,2,2.0,2.0,2.4285714285714284
2025-05-04,B+,HOS021,3,1,1.0,6,5,18,2,0.0,0.0,0.0
2025-06-05,B+,HOS021,1,1,0.0,3,6,23,2,3.0,0.0,3.0
2025-07-26,B+,HOS021,3,1,1.0,5,7,30,2,1.0,0.0,2.0
2025-07-27,B+,HOS021,6,1,2.0,6,7,30,2,3.0,0.0,2.3333333333333335
2025-07-31,B+,HOS021,2,1,1.0,3,7,31,2,6.0,0.0,3.25
2025-08-04,B+,HOS021,8,1,3.0,0,8,32,2,2.0,0.0,3.0
2025-08-16,B+,HOS021,4,1,1.0,5,8,33,2,8.0,0.0,3.8333333333333335
2025-08-17,B+,HOS021,3,1,1.0,6,8,33,2,4.0,3.0,3.857142857142857
2025-08-24,B+,HOS021,4,1,2.0,6,8,34,2,3.0,1.0,3.857142857142857
2025-08-31,B+,HOS021,8,1,2.0,6,8,35,2,4.0,3.0,4.285714285714286
2025-09-07,B+,HOS021,3,1,1.0,6,9,36,2,8.0,6.0,5.0
2025-09-20,B+,HOS021,3,1,1.0,5,9,38,2,3.0,2.0,4.571428571428571
2025-11-21,B+,HOS021,1,1,0.0,4,11,47,2,3.0,8.0,4.714285714285714
2025-12-11,B+,HOS021,2,1,0.0,3,12,50,2,1.0,4.0,3.7142857142857144
2025-12-13,B+,HOS021,8,1,2.0,5,12,50,2,2.0,3.0,3.4285714285714284
2026-01-12,B+,HOS021,2,1,1.0,0,1,3,2,8.0,4.0,4.142857142857143
2026-02-17,B+,HOS021,6,1,3.0,1,2,8,2,2.0,8.0,3.857142857142857
2026-03-04,B+,HOS021,4,1,1.0,2,3,10,2,6.0,3.0,3.5714285714285716
2026-03-24,B+,HOS021,6,1,2.0,1,3,13,2,4.0,3.0,3.7142857142857144
2026-03-25,B+,HOS021,3,1,1.0,2,3,13,2,6.0,1.0,4.142857142857143
2025-12-02,B-,HOS001,2,1,0.0,1,12,49,6,0.0,0.0,0.0
2026-01-17,B-,HOS001,4,1,2.0,5,1,3,6,2.0,0.0,2.0
2026-01-20,B-,HOS001,6,1,2.0,1,1,4,6,4.0,0.0,3.0
2026-02-17,B-,HOS001,2,1,1.0,1,2,8,6,6.0,0.0,4.0
2025-06-14,B-,HOS002,2,1,1.0,5,6,24,6,0.0,0.0,0.0
2025-08-27,B-,HOS002,2,1,1.0,2,8,35,6,2.0,0.0,2.0
2025-12-29,B-,HOS002,5,1,2.0,0,12,1,6,2.0,0.0,2.0
2026-01-03,B-,HOS002,3,1,1.0,5,1,1,6,5.0,0.0,3.0
2025-08-02,B-,HOS003,3,1,1.0,5,8,31,6,0.0,0.0,0.0
2025-12-12,B-,HOS004,2,1,1.0,4,12,50,6,0.0,0.0,0.0
2026-03-27,B-,HOS005,2,1,1.0,4,3,13,6,0.0,0.0,0.0
2025-08-29,B-,HOS006,1,1,0.0,4,8,35,6,0.0,0.0,0.0
2025-12-15,B-,HOS006,1,1,0.0,0,12,51,6,1.0,0.0,1.0
2025-05-10,B-,HOS007,2,1,0.0,5,5,19,6,0.0,0.0,0.0
2025-07-14,B-,HOS007,2,1,1.0,0,7,29,6,2.0,0.0,2.0
2025-08-03,B-,HOS007,2,1,0.0,6,8,31,6,2.0,0.0,2.0
2025-06-14,B-,HOS008,2,1,1.0,5,6,24,6,0.0,0.0,0.0
2025-08-17,B-,HOS008,2,1,0.0,6,8,33,6,2.0,0.0,2.0
2025-08-26,B-,HOS008,7,1,2.0,1,8,35,6,2.0,0.0,2.0
2025-08-03,B-,HOS009,2,1,1.0,6,8,31,6,0.0,0.0,0.0
2026-02-15,B-,HOS009,2,1,0.0,6,2,7,6,2.0,0.0,2.0
2026-03-19,B-,HOS009,2,1,1.0,3,3,12,6,2.0,0.0,2.0
2026-03-21,B-,HOS009,2,1,0.0,5,3,12,6,2.0,0.0,2.0
2026-04-02,B-,HOS009,1,1,0.0,3,4,14,6,2.0,0.0,2.0
2026-04-14,B-,HOS009,8,1,2.0,1,4,16,6,1.0,0.0,1.8
2026-04-30,B-,HOS009,5,1,2.0,3,4,18,6,8.0,0.0,2.8333333333333335
2025-10-15,B-,HOS010,1,1,0.0,2,10,42,6,0.0,0.0,0.0
2025-11-10,B-,HOS010,6,1,2.0,0,11,46,6,1.0,0.0,1.0
2026-01-12,B-,HOS010,7,1,2.0,0,1,3,6,6.0,0.0,3.5
2025-05-09,B-,HOS011,1,1,0.0,4,5,19,6,0.0,0.0,0.0
2025-10-16,B-,HOS011,13,1,3.0,3,10,42,6,1.0,0.0,1.0
2026-04-02,B-,HOS011,1,1,0.0,3,4,14,6,13.0,0.0,7.0
2025-07-21,B-,HOS012,8,1,3.0,0,7,30,6,0.0,0.0,0.0
2025-08-28,B-,HOS013,2,1,1.0,3,8,35,6,0.0,0.0,0.0
2026-02-06,B-,HOS013,4,1,1.0,4,2,6,6,2.0,0.0,2.0
2025-11-23,B-,HOS014,3,1,1.0,6,11,47,6,0.0,0.0,0.0
2026-03-16,B-,HOS014,6,1,2.0,0,3,12,6,3.0,0.0,3.0
2026-03-24,B-,HOS014,1,1,0.0,1,3,13,6,6.0,0.0,4.5
2025-05-12,B-,HOS015,5,1,2.0,0,5,20,6,0.0,0.0,0.0
2025-09-09,B-,HOS015,5,1,2.0,1,9,37,6,5.0,0.0,5.0
2025-11-09,B-,HOS015,4,1,1.0,6,11,45,6,5.0,0.0,5.0
2026-02-12,B-,HOS015,4,1,1.0,3,2,7,6,4.0,0.0,4.666666666666667
2025-07-11,B-,HOS016,4,1,1.0,4,7,28,6,0.0,0.0,0.0
2025-08-16,B-,HOS017,4,1,1.0,5,8,33,6,0.0,0.0,0.0
2025-11-03,B-,HOS017,3,1,1.0,0,11,45,6,4.0,0.0,4.0
2025-05-11,B-,HOS018,2,1,0.0,6,5,19,6,0.0,0.0,0.0
2025-08-19,B-,HOS018,2,1,1.0,1,8,34,6,2.0,0.0,2.0
2025-11-24,B-,HOS018,2,1,0.0,0,11,48,6,2.0,0.0,2.0
2025-12-03,B-,HOS018,4,1,1.0,2,12,49,6,2.0,0.0,2.0
2025-07-26,B-,HOS019,3,1,1.0,5,7,30,6,0.0,0.0,0.0
2026-03-31,B-,HOS019,13,1,3.0,1,3,14,6,3.0,0.0,3.0
2025-05-29,B-,HOS020,4,1,2.0,3,5,22,6,0.0,0.0,0.0
2025-06-23,B-,HOS020,6,1,2.0,0,6,26,6,4.0,0.0,4.0
2025-10-14,B-,HOS020,1,1,0.0,1,10,42,6,6.0,0.0,5.0
2025-07-22,B-,HOS021,2,1,1.0,1,7,30,6,0.0,0.0,0.0
2025-08-19,B-,HOS021,8,1,2.0,1,8,34,6,2.0,0.0,2.0
2025-10-18,B-,HOS021,5,1,2.0,5,10,42,6,8.0,0.0,5.0
2025-06-05,O+,HOS001,2,1,0.0,3,6,23,0,0.0,0.0,0.0
2025-06-07,O+,HOS001,2,1,0.0,5,6,23,0,2.0,0.0,2.0
2025-06-30,O+,HOS001,1,1,0.0,0,6,27,0,2.0,0.0,2.0
2025-07-07,O+,HOS001,2,1,0.0,0,7,28,0,1.0,0.0,1.6666666666666667
2025-07-28,O+,HOS001,8,1,2.0,0,7,31,0,2.0,0.0,1.75
2025-08-06,O+,HOS001,13,1,3.0,2,8,32,0,8.0,0.0,3.0
2025-08-07,O+,HOS001,2,1,1.0,3,8,32,0,13.0,0.0,4.666666666666667
2025-08-10,O+,HOS001,6,3,0.3333333333333333,6,8,32,0,2.0,2.0,4.285714285714286
2025-08-17,O+,HOS001,1,1,0.0,6,8,33,0,6.0,2.0,4.857142857142857
2025-08-21,O+,HOS001,1,1,0.0,3,8,34,0,1.0,1.0,4.714285714285714
2025-08-30,O+,HOS001,2,1,1.0,5,8,35,0,1.0,2.0,4.714285714285714
2025-09-05,O+,HOS001,2,1,1.0,4,9,36,0,2.0,8.0,4.714285714285714
2025-09-17,O+,HOS001,1,1,0.0,2,9,38,0,2.0,13.0,3.857142857142857
2025-09-29,O+,HOS001,2,1,1.0,0,9,40,0,1.0,2.0,2.142857142857143
2025-09-30,O+,HOS001,14,1,3.0,1,9,40,0,2.0,6.0,2.142857142857143
2025-10-07,O+,HOS001,2,1,0.0,1,10,41,0,14.0,1.0,3.2857142857142856
2025-10-11,O+,HOS001,1,1,0.0,5,10,41,0,2.0,1.0,3.4285714285714284
2025-10-22,O+,HOS001,3,1,1.0,2,10,43,0,1.0,2.0,3.4285714285714284
2025-10-25,O+,HOS001,4,1,2.0,5,10,43,0,3.0,2.0,3.5714285714285716
2025-11-08,O+,HOS001,2,1,1.0,5,11,45,0,4.0,1.0,3.857142857142857
2025-11-27,O+,HOS001,4,1,1.0,3,11,48,0,2.0,2.0,4.0
2025-11-28,O+,HOS001,2,1,1.0,4,11,48,0,4.0,14.0,4.285714285714286
2025-12-01,O+,HOS001,1,1,0.0,0,12,49,0,2.0,2.0,2.5714285714285716
2025-12-03,O+,HOS001,1,1,0.0,2,12,49,0,1.0,1.0,2.4285714285714284
2025-12-06,O+,HOS001,3,1,1.0,5,12,49,0,1.0,3.0,2.4285714285714284
2025-12-08,O+,HOS001,1,1,0.0,0,12,50,0,3.0,4.0,2.4285714285714284
2025-12-17,O+,HOS001,1,1,0.0,2,12,51,0,1.0,2.0,2.0
2025-12-26,O+,HOS001,4,1,2.0,4,12,52,0,1.0,4.0,1.8571428571428572
2025-12-30,O+,HOS001,4,1,1.0,1,12,1,0,4.0,2.0,1.8571428571428572
2026-01-03,O+,HOS001,1,1,0.0,5,1,1,0,4.0,1.0,2.142857142857143
2026-01-15,O+,HOS001,2,1,1.0,3,1,3,0,1.0,1.0,2.142857142857143
2026-01-19,O+,HOS001,4,1,1.0,0,1,4,0,2.0,3.0,2.2857142857142856
2026-01-31,O+,HOS001,1,1,0.0,5,1,5,0,4.0,1.0,2.4285714285714284
2026-02-07,O+,HOS001,4,1,1.0,5,2,6,0,1.0,1.0,2.4285714285714284
2026-02-12,O+,HOS001,3,1,1.0,3,2,7,0,4.0,4.0,2.857142857142857
2026-02-18,O+,HOS001,4,1,1.0,2,2,8,0,3.0,4.0,2.7142857142857144
2026-03-15,O+,HOS001,3,1,1.0,6,3,11,0,4.0,1.0,2.7142857142857144
2026-03-19,O+,HOS001,4,1,1.0,3,3,12,0,3.0,2.0,3.0
2026-04-08,O+,HOS001,10,2,2.0,2,4,15,0,4.0,4.0,3.2857142857142856
2026-04-11,O+,HOS001,2,1,1.0,5,4,15,0,10.0,1.0,4.142857142857143
2026-04-18,O+,HOS001,6,1,2.0,5,4,16,0,2.0,4.0,4.285714285714286
2026-04-26,O+,HOS001,2,1,1.0,6,4,17,0,6.0,3.0,4.571428571428571
2025-05-04,O+,HOS002,1,1,0.0,6,5,18,0,0.0,0.0,0.0
2025-05-23,O+,HOS002,3,1,1.0,4,5,21,0,1.0,0.0,1.0
2025-06-03,O+,HOS002,4,1,1.0,1,6,23,0,3.0,0.0,2.0
